food_id,id,proxy of edible form,inedible,uncooked,edible,name,note,fooddb note
13056,1988,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　モッツァレラ,,
13057,1989,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　やぎ,,別名： シェーブルチーズ
13058,1990,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　リコッタ,,
13040,1991,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,,
13041,1992,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（チーズ類）　チーズスプレッド,,
13042,1993,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　高脂肪,,"乳固形分15.0 %以上、乳脂肪分12.0 %以上
試料： バニラアイスクリーム"
13043,1994,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪,,"乳固形分15.0 %以上、乳脂肪分8.0 %
試料： バニラアイスクリーム"
13044,1995,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスミルク,,乳固形分10.0 %以上、乳脂肪分3.0 %以上、植物性脂肪を含む
13045,1996,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪,,乳固形分3.0 %以上、主な脂質： 植物性脂肪
13046,1997,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　低脂肪,,乳固形分3.0 %以上、主な脂質： 植物性脂肪
13047,1998,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（アイスクリーム類）　ソフトクリーム,,"主な脂質： 乳脂肪
コーンカップを除いたもの"
13048,1999,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（その他）　カゼイン,,試料： 酸カゼイン
13049,2000,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（その他）　シャーベット,,試料： 乳成分入り氷菓
13050,2001,FALSE,FALSE,FALSE,TRUE,＜牛乳及び乳製品＞　（その他）　チーズホエーパウダー,,
13051,2002,FALSE,FALSE,FALSE,TRUE,＜その他＞　人乳,,"試料： 成熟乳
鉄： Trであるが、利用上の便宜のため小数第2位まで記載
ヨウ素： 第3章参照
ビタミンD： ビタミンD活性代謝物を含む（ビタミンD活性代謝物を含まない場合： Tr）
(100 g： 98.3 mL、100 mL： 101.7 g)"
13052,2003,FALSE,FALSE,FALSE,TRUE,＜その他＞　やぎ乳,,
14023,2004,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　あまに油,,試料： 食用油
14024,2005,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　えごま油,,試料： 食用油
14001,2006,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　オリーブ油,,"別名： オリーブオイル
試料： エキストラバージンオイル
(100 g：200mL、100 mL：91g)"
14002,2007,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　ごま油,,"試料： 精製油
(100 g：109mL、100 mL：92g)"
14003,2008,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　米ぬか油,,"別名： 米油
試料： 精製油
(100 g：109mL、100 mL：92g)"
14004,2009,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　サフラワー油　ハイオレイック,,"別名： べにばな油、サフラワーオイル、試料： 精製油
(100 g：200mL、100 mL：91g)"
14025,2010,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　サフラワー油　ハイリノール,,"別名： べにばな油、サフラワーオイル
試料： 精製油
(100 g：200mL、100 mL：91g)"
14005,2011,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　大豆油,,"試料： 精製油及びサラダ油
(100 g：109mL、100 mL：92g)"
14006,2012,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　調合油,,"試料： 精製油及びサラダ油
配合割合： なたね油1、大豆油1
(100 g：111mL、100 mL：90g)"
14007,2013,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　とうもろこし油,,"別名： コーンオイル、コーン油
試料： 精製油
(100 g：109mL、100 mL：92g)"
14008,2014,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　なたね油,,"試料： 低エルカ酸の精製油及びサラダ油
別名： キャノーラ油、カノーラ油
(100 g：200mL、100 mL：91g)"
14009,2015,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　パーム油,,"試料： 精製油
(100 g：111mL、100 mL：90g)"
14010,2016,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　パーム核油,,"試料： 精製油
(100 g：200mL、100 mL：91g)"
14011,2017,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　ひまわり油　ハイリノール,,"試料： 精製油
(100 g：109mL、100 mL：92g)"
14026,2018,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　ひまわり油　ミッドオレイック,,試料： 精製油
14027,2019,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　ひまわり油　ハイオレイック,,"試料： 精製油
(100 g：200mL、100 mL：91g)"
14028,2020,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　ぶどう油,,別名： グレープシードオイル、ぶどう種子油
14012,2021,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　綿実油,,"試料： 精製油
(100 g：109mL、100 mL：92g)"
14013,2022,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　やし油,,"別名： ココナッツオイル
試料： 精製油
(100 g：200mL、100 mL：91g)"
14014,2023,FALSE,FALSE,FALSE,TRUE,（植物油脂類）　落花生油,,"別名： ピーナッツオイル、ピーナッツ油
試料： 精製油
(100 g：200mL、100 mL：91g)"
14015,2024,FALSE,FALSE,FALSE,TRUE,（動物油脂類）　牛脂,,"別名： ヘット
試料： いり取りしたもの"
14032,2025,FALSE,FALSE,FALSE,TRUE,（動物油脂類）　たらのあぶら,,
14016,2026,FALSE,FALSE,FALSE,TRUE,（動物油脂類）　ラード,,"別名： 豚脂
試料： 精製品
(100 g：118mL、100 mL：85g)"
14017,2027,FALSE,FALSE,FALSE,TRUE,（バター類）　無発酵バター　有塩バター,,
14018,2028,FALSE,FALSE,FALSE,TRUE,（バター類）　無発酵バター　食塩不使用バター,,別名： 無塩バター
14019,2029,FALSE,FALSE,FALSE,TRUE,（バター類）　発酵バター　有塩バター,,
14020,2030,FALSE,FALSE,FALSE,TRUE,（マーガリン類）　マーガリン　家庭用　有塩,,"β-カロテン： 着色料として添加品含む
ビタミンD： 添加品含む"
14033,2031,FALSE,FALSE,FALSE,TRUE,（マーガリン類）　マーガリン　家庭用　無塩,,
14029,2032,FALSE,FALSE,FALSE,TRUE,（マーガリン類）　マーガリン　業務用　有塩,,"β-カロテン： 着色料として添加品含む
ビタミンD： 添加品含む"
14034,2033,FALSE,FALSE,FALSE,TRUE,（マーガリン類）　マーガリン　業務用　無塩,,
14021,2034,FALSE,FALSE,FALSE,TRUE,（マーガリン類）　ファットスプレッド,マーガリンより油分が少ない加工食品であり、加熱の必要なくそのままパンに塗るなどして摂取可能です。,β-カロテン： 着色料として添加品含む
14022,2035,FALSE,FALSE,FALSE,TRUE,（その他）　ショートニング　家庭用,,(100 g：125mL、100 mL：80g)
14030,2036,FALSE,FALSE,FALSE,TRUE,（その他）　ショートニング　業務用　製菓,,(100 g：125mL、100 mL：80g)
14031,2037,FALSE,FALSE,FALSE,TRUE,（その他）　ショートニング　業務用　フライ,,
15001,2038,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　甘納豆　あずき,,
15002,2039,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　甘納豆　いんげんまめ,,
15003,2040,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　甘納豆　えんどう,,
15005,2041,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　今川焼　こしあん入り,,"別名： 大判焼、小判焼、回転焼、二重焼、太鼓まんじゅう、ともえ焼、たい焼を含む
小豆こしあん入り
部分割合： 皮 2、あん 1"
15145,2042,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　今川焼　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 2、あん 1"
15146,2043,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　今川焼　カスタードクリーム入り,,"カスタードクリーム入り
部分割合： 皮 2、あん 1"
15006,2044,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ういろう　白,,"別名：外郎餅
試料： 白ういろう
食塩添加品あり"
15147,2045,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ういろう　黒,,別名：外郎餅
15007,2046,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　うぐいすもち　こしあん入り,,"小豆こしあん入り
部分割合：もち 10、あん 8、きな粉 0.05"
15148,2047,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　うぐいすもち　つぶしあん入り,,"小豆つぶしあん入り
部分割合：もち 10、あん 8、きな粉 0.05"
15008,2048,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　かしわもち　こしあん入り,,"小豆こしあん入り
部分割合： 皮 3、あん 2
葉を除いたもの"
15149,2049,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　かしわもち　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 3、あん 2
葉を除いたもの"
15009,2050,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　カステラ,,試料： 長崎カステラ
15010,2051,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　かのこ,,
15011,2052,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　かるかん,,
15012,2053,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　きび団子,,
15013,2054,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ぎゅうひ,,
15014,2055,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　きりざんしょ,,
15015,2056,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　きんぎょく糖,,
15016,2057,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　きんつば,,"小豆つぶしあん入り
部分割合： 皮 1、あん 9"
15017,2058,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　草もち　こしあん入り,,"小豆こしあん入り
部分割合： 皮 6、あん 4"
15150,2059,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　草もち　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 6、あん 4"
15018,2060,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　くし団子　あん　こしあん入り,,"小豆こしあん入り
部分割合： 団子 8、あん 3
くしを除いたもの"
15151,2061,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　くし団子　あん　つぶしあん入り,,"部分割合： 団子 ８、あん 3
くしを除いたもの"
15019,2062,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　くし団子　みたらし,,"別名：しょうゆ団子
部分割合： 団子 9、たれ 2
くしを除いたもの"
15121,2063,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　くずもち　関西風　くずでん粉製品,,
15122,2064,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　くずもち　関東風　小麦でん粉製品,,
15020,2065,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　げっぺい,,"あん（小豆あん、くるみ、水あめ、ごま等）入り
部分割合： 皮 5、あん 4"
15123,2066,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　五平もち,,"みそだれ付き 
食物繊維：AOAC2011.25法"
15022,2067,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　桜もち　関西風　こしあん入り,,"別名： 道明寺
小豆こしあん入り
部分割合： 道明寺種皮 3、あん 2
廃棄部位： 桜葉"
15153,2068,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　桜もち　関西風　つぶしあん入り,,"別名： 道明寺
小豆つぶしあん入り
部分割合： 道明寺種皮 3、あん 2
廃棄部位： 桜葉"
15021,2069,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　桜もち　関東風　こしあん入り,,"小豆こしあん入り
部分割合： 小麦粉皮 4、あん 5
廃棄部位： 桜葉"
15152,2070,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　桜もち　関東風　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 小麦粉皮 4、あん 5
廃棄部位： 桜葉"
15124,2071,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　笹だんご　こしあん入り,,小豆こしあん入り
15154,2072,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　笹だんご　つぶしあん入り,,小豆つぶしあん入り
15143,2073,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ずんだあん,,別名：ずんだ
15144,2074,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ずんだもち,,部分割合： ずんだ4、もち6
15023,2075,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　大福もち　こしあん入り,,"小豆こしあん入り
部分割合： もち皮 10、あん 7"
15155,2076,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　大福もち　つぶしあん入り,,"小豆つぶしあん入り
部分割合： もち皮 10、あん 7"
15024,2077,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　タルト　（和菓子）,,"あん入りロールカステラ
柚子風味小豆こしあん入り
部分割合： 皮 2、あん 1"
15025,2078,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ちまき,,上新粉製品
15026,2079,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ちゃつう,,"小豆こしあん入り
部分割合： 皮 1、あん 9 "
15156,2080,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　どら焼　こしあん入り,,"小豆こしあん入り
部分割合： 皮 5、あん 4"
15027,2081,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　どら焼　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 5、あん 4"
15157,2082,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん入り,,"小豆こしあん入り
部分割合： 皮 4、あん 6"
15004,2083,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん・つぶしあん混合,,"あん（小豆こしあん、小豆つぶしあん）入り
部分割合： 皮 4、あん 6"
15158,2084,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 4、あん 6"
15028,2085,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ねりきり,,
15029,2086,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　こしあん入り,,"小豆こしあん入り
部分割合： 皮 5、あん 7"
15159,2087,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 5、あん 7"
15160,2088,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　こしあん入り,,"小豆こしあん入り
部分割合： 皮 1、あん 2"
15161,2089,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 1、あん 2"
15030,2090,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　こしあん入り,,"別名： くずざくら
小豆こしあん入り
部分割合： 皮 2、あん 3"
15162,2091,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 2、あん 3"
15031,2092,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　こしあん入り,,"栗入り小豆こしあん入り
部分割合： 皮 1、あん 2"
15163,2093,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　つぶしあん入り,,"栗入り小豆つぶしあん入り
部分割合： 皮 1、あん 2"
15032,2094,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　こしあん入り,,"小豆こしあん入り
部分割合： 皮 4、あん 5"
15164,2095,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 4、あん 5"
15033,2096,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　こしあん入り,,"薬まんじゅう等
小豆こしあん入り
部分割合： 皮 1、あん 2"
15165,2097,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 1、あん 2"
15034,2098,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　こしあん入り,,"小豆こしあん入り
部分割合： 皮 10、あん 7"
15166,2099,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 10、あん 7"
15035,2100,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　肉まん,,部分割合： 皮 10、肉あん 4.5
15036,2101,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　もなか　こしあん入り,,"小豆こしあん入り
部分割合： 皮 1、あん 9"
15167,2102,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　もなか　つぶしあん入り,,"小豆つぶしあん入り
部分割合： 皮 1、あん 9"
15037,2103,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ゆべし,,試料： くるみ入り
15038,2104,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ようかん　練りようかん,,
15039,2105,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ようかん　水ようかん,,
15040,2106,FALSE,FALSE,FALSE,TRUE,＜和生菓子・和半生菓子類＞　ようかん　蒸しようかん,,
15041,2107,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　あめ玉,,食塩添加品あり
15042,2108,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　芋かりんとう,,別名： 芋けんぴ
15043,2109,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　おこし,,米おこし、あわおこしを含む
15044,2110,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　おのろけ豆,,らっかせい製品
15045,2111,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　かりんとう　黒,,
15046,2112,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　かりんとう　白,,
15047,2113,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　ごかぼう,,
15048,2114,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　小麦粉せんべい　磯部せんべい,,
15049,2115,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　小麦粉せんべい　かわらせんべい,,
15050,2116,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　小麦粉せんべい　巻きせんべい,,別名： 有平巻き
15051,2117,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　小麦粉せんべい　南部せんべい　ごま入り,,
15052,2118,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　小麦粉せんべい　南部せんべい　落花生入り,,
15053,2119,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　しおがま,,
15056,2120,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　ひなあられ　関西風,,部分割合： あられ 100
15055,2121,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　ひなあられ　関東風,,部分割合： あられ 88、甘納豆 6、いり大豆 6
15057,2122,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　米菓　揚げせんべい,,
15058,2123,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　米菓　甘辛せんべい,,別名： ざらめせんべい
15059,2124,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　米菓　あられ,,
15060,2125,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　米菓　しょうゆせんべい,,
15061,2126,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　ボーロ　小粒,,"別名： たまごボーロ、乳ボーロ、栄養ボーロ、衛生ボーロ
乳児用としてカルシウム、ビタミン等の添加品あり"
15062,2127,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　ボーロ　そばボーロ,,
15063,2128,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　松風,,
15064,2129,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　みしま豆,,糖衣のいり大豆
15065,2130,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　八つ橋,,
15066,2131,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　らくがん　らくがん,,みじん粉製品
15067,2132,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　らくがん　麦らくがん,,麦こがし製品
15068,2133,FALSE,FALSE,FALSE,TRUE,＜和干菓子類＞　らくがん　もろこしらくがん,,さらしあん製品
15125,2134,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　揚げパン,,揚げパン部分のみ
15069,2135,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　あんパン　こしあん入り,,"小豆こしあん入り
部分割合： パン 10、あん 7"
15168,2136,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　あんパン　つぶしあん入り,,"小豆つぶしあん入り
部分割合： パン 10、あん 7"
15126,2137,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　あんパン　薄皮タイプ　こしあん入り,,"ミニあんパン
小豆こしあん入り
部分割合： パン 22、あん 78"
15169,2138,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　あんパン　薄皮タイプ　つぶしあん入り,,"ミニあんパン
小豆つぶしあん入り
部分割合： パン 22、あん 78 "
15127,2139,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　カレーパン　皮及び具,,"製品全体
部分割合： パン 69、具 31"
15128,2140,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　カレーパン　皮のみ,,
15129,2141,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　カレーパン　具のみ,,
15070,2142,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　クリームパン,,部分割合： パン 5、カスタードクリーム 3
15130,2143,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　クリームパン　薄皮タイプ,,"ミニクリームパン
部分割合： パン 31、カスタードクリーム 69"
15071,2144,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　ジャムパン,,部分割合： パン 5、いちごジャム 3
15072,2145,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　チョココロネ,,"部分割合： パン 5、チョコクリーム 4
テオブロミン：Tr、ポリフェノール： Tr"
15131,2146,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　チョコパン　薄皮タイプ,,"ミニチョコパン
部分割合： パン 31、チョコクリーム 69
テオブロミン： Tr、ポリフェノール： 0.1 g"
15132,2147,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　メロンパン,,
15181,2148,FALSE,FALSE,FALSE,TRUE,＜菓子パン類＞　菓子パン　あんなし,,
15073,2149,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　シュークリーム,,"エクレアを含む
部分割合： 皮 1、カスタードクリーム 5"
15074,2150,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　スポンジケーキ,,
15075,2151,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　ショートケーキ　果実なし,,"デコレーションケーキを含む（果実などの具材は含まない。）
スポンジとクリーム部分のみ
部分割合： スポンジケーキ 3、ホイップクリーム 1"
15170,2152,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　ショートケーキ　いちご,,部分割合：スポンジケーキ3、ホイップクリーム1、イチゴ1
15133,2153,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　タルト　（洋菓子）,,
15134,2154,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　チーズケーキ　ベイクドチーズケーキ,,
15135,2155,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　チーズケーキ　レアチーズケーキ,,
15182,2156,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　プレーン,,デニッシュ部分のみ
15076,2157,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　プレーン,,デニッシュ部分のみ
15183,2158,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　こしあん,,部分割合：デニッシュペストリープレーン10、並練りあん７
15184,2159,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　つぶしあん,,部分割合：デニッシュペストリープレーン10、つぶし練りあん７
15171,2160,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　こしあん,,部分割合：デニッシュペストリープレーン10、並練りあん７
15172,2161,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　つぶしあん,,部分割合：デニッシュペストリープレーン10、つぶし練りあん７
15185,2162,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,,部分割合：デニッシュペストリープレーン5、カスタードクリーム3
15173,2163,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,,部分割合：デニッシュペストリープレーン5、カスタードクリーム3
15077,2164,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　プレーン,,
15174,2165,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　こしあん,,部分割合：イーストドーナッツプレーン10、並練りあん７
15175,2166,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,,部分割合：イーストドーナッツプレーン10、つぶし練りあん７
15176,2167,FALSE,FALSE,FALSE,TRUE,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,,部分割合：イーストドーナッツプレーン5、カスタードクリーム3
